Well_Name,DEPT,DPHZ,DT,GR_EDTC,HCAL,HDRA,NPHI,PEFZ,RHOZ,RLA3,RLA4,RLA5,RM_HRLT,SPHI,SVEL,TENS,TT1,TT2,TT3,TT4
MIP_4H,5686.5,-0.0377,73.7684,158.9417,9.3832,0.0386,0.2759,3.6484,2.7414,32.7717,35.9047,36.5113,0.0387,0.1505,13555.9326,3032,527.9013,385.6283,506.233,359.2265
MIP_4H,5687,-0.026,73.6021,156.5403,9.3378,0.0061,0.2687,3.6529,2.7223,37.0702,40.3438,41.6766,0.0389,0.1495,13586.5713,2976,525.6385,384.2469,506.7761,356.9063
MIP_4H,5687.5,-0.022,73.0085,155.7504,9.2696,0.0095,0.2586,3.7155,2.7159,32.9431,35.5512,36.7148,0.0393,0.1456,13697.0381,3013,523.0598,380.295,505.3837,354.6927
MIP_4H,5688,-0.0292,71.9883,168.9438,9.4741,0.034,0.2386,3.8249,2.7276,33.1193,36.1686,37.0346,0.0395,0.1388,13891.1494,3033,524.0757,380.1183,504.8762,352.9611
MIP_4H,5688.5,-0.0423,72.1904,172.9072,9.44,0.0621,0.2374,3.9286,2.7489,38.6727,41.4954,43.6933,0.0398,0.1402,13852.2607,3073,520.4332,375.9415,503.0769,351.3591
MIP_4H,5689,-0.0537,70.9303,164.6961,9.3151,0.0889,0.2368,4.0158,2.7676,38.9224,43.2086,43.7132,0.0393,0.1316,14098.3535,3051,518.259,379.6546,501.0306,354.0027
MIP_4H,5689.5,-0.0623,71.0964,155.2314,9.3378,0.1117,0.2436,4.0588,2.7815,38.5114,44.1656,45.3765,0.0391,0.1327,14065.4092,3065,517.3791,377.3198,500.5173,353.3476
MIP_4H,5690,-0.062,71.5236,150.7695,9.2696,0.1212,0.2453,4.0637,2.781,33.9179,37.1888,38.0328,0.0392,0.1357,13981.4082,3045,520.0248,375.2984,500.5579,351.8139
MIP_4H,5690.5,-0.0549,70.2753,155.6226,9.3605,0.1183,0.2484,4.0715,2.7694,35.2268,39.1401,39.544,0.0393,0.127,14229.7412,2985,517.7068,378.5444,501.934,354.4425
MIP_4H,5691,-0.0494,71.8353,146.8358,9.3832,0.1096,0.2302,4.078,2.7606,42.7163,48.1955,49.4992,0.0398,0.1378,13920.7285,2980,518.0914,376.1795,500.0062,351.2015
MIP_4H,5691.5,-0.042,71.3274,153.1489,9.4741,0.0997,0.2277,4.0385,2.7485,37.5909,41.9281,42.6535,0.0395,0.1343,14019.8623,3011,521.8344,379.7811,503.343,356.8182
MIP_4H,5692,-0.0358,71.6867,156.5764,9.4059,0.0891,0.2298,3.9314,2.7383,34.0955,37.2979,38.0859,0.0391,0.1368,13949.5908,3032,520.0219,379.2123,502.5688,354.1084
MIP_4H,5692.5,-0.0261,72.8238,160.9008,9.3832,0.0744,0.2609,3.7898,2.7225,35.6406,37.0632,37.8419,0.0389,0.1444,13731.7773,3031,522.5944,378.5534,504.529,356.3526
MIP_4H,5693,-0.027,72.9496,158.2951,9.3832,0.0567,0.2496,3.6882,2.724,38.3363,40.6259,40.7032,0.0387,0.1452,13708.0996,3076,523.419,381.4206,506.3122,360.1855
MIP_4H,5693.5,-0.0248,73.5815,147.5615,9.3605,0.0328,0.2413,3.6357,2.7205,33.4895,35.6576,36.2798,0.0389,0.1493,13590.3691,3026,523.5709,382.0697,502.6346,357.8026
MIP_4H,5694,-0.0198,73.4458,150.5694,9.44,0.0128,0.2372,3.6831,2.7122,31.7997,33.9934,34.5025,0.039,0.1485,13615.4834,3065,523.4363,383.1397,509.3426,361.355
MIP_4H,5694.5,-0.0198,74.1137,148.5192,9.4286,0.008,0.2542,3.7629,2.7123,32.6876,35.5476,36.0035,0.0391,0.1528,13492.7842,2988,521.9781,382.4824,499.2547,356.1566
MIP_4H,5695,-0.0226,73.9344,157.6336,9.4059,0.0126,0.258,3.8232,2.7169,32.3596,34.0881,34.8067,0.0392,0.1516,13525.5049,2970,518.5728,382.076,500.399,361.4528
MIP_4H,5695.5,-0.0331,72.7037,152.2045,9.3605,0.0197,0.2473,3.8058,2.7339,34.5918,37.9028,38.224,0.0394,0.1436,13754.4512,3000,517.1154,378.1039,501.2057,350.8924
MIP_4H,5696,-0.026,70.9827,155.5188,9.3605,0.0251,0.2266,3.7609,2.7223,43.3852,48.8807,50.0651,0.0391,0.1319,14087.9463,3025,519.333,373.9456,502.1967,350.2425
MIP_4H,5696.5,-0.0277,69.037,145.5412,9.3378,0.0474,0.2098,3.7498,2.7251,43.658,49.6541,49.0573,0.0391,0.118,14484.9854,3001,518.9846,372.4955,502.9083,351.2053
MIP_4H,5697,-0.0424,69.4644,135.5104,9.2242,0.0736,0.2085,3.7782,2.7491,42.8687,48.2497,53.0132,0.0388,0.1211,14395.8662,3069,517.1699,373.464,500.5647,349.2854
MIP_4H,5697.5,-0.0496,69.7339,130.4645,9.4059,0.078,0.2218,3.7905,2.7609,37.7701,41.8819,42.8434,0.0386,0.1231,14340.2236,3031,517.2879,372.57,499.5958,351.7724
MIP_4H,5698,-0.0526,71.3949,130.4991,9.3378,0.0651,0.253,3.7951,2.7658,34.5331,37.1408,38.1153,0.0389,0.1348,14006.6006,3086,518.631,374.196,500.393,351.872
MIP_4H,5698.5,-0.0496,72.7946,147.7391,9.3605,0.0596,0.2651,3.7954,2.7608,33.3052,35.9487,36.5686,0.0389,0.1442,13737.2842,3005,516.8213,376.2471,499.4204,356.3532
MIP_4H,5699,-0.0532,73.9116,153.6136,9.4286,0.0755,0.2753,3.8194,2.7667,33.1342,35.8023,36.4099,0.0391,0.1515,13529.6719,2968,518.1509,383.7238,499.5049,359.5545
MIP_4H,5699.5,-0.0495,74.4667,158.9994,9.5422,0.0997,0.2824,3.8405,2.7606,30.4167,32.5778,33.2274,0.0391,0.155,13428.8145,2988,517.9567,384.6143,502.9193,359.6448
MIP_4H,5700,-0.0374,74.1578,163.1354,9.5422,0.1247,0.2748,3.8418,2.7409,31.4632,33.7816,34.3404,0.0389,0.153,13484.7588,2993,523.4372,385.299,503.1176,357.5596
MIP_4H,5700.5,-0.0334,73.2041,161.9881,9.4059,0.143,0.2796,3.8171,2.7344,34.1533,36.87,37.9151,0.0389,0.1469,13660.4336,3033,527.154,383.127,506.1159,356.7812
MIP_4H,5701,-0.0401,72.3556,162.4025,9.4968,0.1415,0.2595,3.7881,2.7453,37.3588,39.6949,41.1085,0.0387,0.1413,13820.6348,3051,528.0461,381.9924,507.5416,354.6319
MIP_4H,5701.5,-0.0425,71.6801,160.9843,9.6331,0.1078,0.2499,3.7746,2.7493,37.4438,40.5179,41.0758,0.0391,0.1367,13950.8828,3033,524.775,380.0018,505.8481,354.1706
MIP_4H,5702,-0.0455,71.9873,158.4939,9.3378,0.0723,0.2469,3.8066,2.7542,36.3279,40.9186,40.9559,0.0389,0.1388,13891.3398,3017,523.0839,381.3349,504.7522,355.2926
MIP_4H,5702.5,-0.0387,72.7745,167.8185,9.5649,0.0512,0.2496,3.8404,2.7431,37.0369,41.1448,42.2681,0.0383,0.1441,13741.083,2996,519.9725,379.7035,502.3775,353.5236
MIP_4H,5703,-0.0391,72.5906,160.2179,9.3605,0.0473,0.2783,3.8613,2.7438,30.2223,32.5353,33.3749,0.0387,0.1428,13775.8799,3033,520.6235,380.0947,502.9341,354.6948
MIP_4H,5703.5,-0.0383,73.1056,156.3983,9.5422,0.0392,0.2937,3.8259,2.7425,31.6893,35.4334,35.9276,0.0385,0.1462,13678.8398,3033,519.6074,381.6648,507.9504,355.277
MIP_4H,5704,-0.043,72.7591,143.5043,9.5195,0.0325,0.288,3.7827,2.7501,36.4213,41.0795,42.2737,0.0389,0.144,13743.9932,3042,522.5616,380.502,501.7825,356.601
MIP_4H,5704.5,-0.0525,71.8902,146.0185,9.4514,0.0305,0.2742,3.76,2.7656,36.2832,40.0369,41.3829,0.0389,0.1381,13910.0977,3064,522.6052,384.1186,503.1948,359.8248
MIP_4H,5705,-0.0482,72.4232,154.8189,9.4286,0.0332,0.2506,3.7731,2.7586,37.1635,41.2523,42.8009,0.0389,0.1417,13807.7227,3046,520.7975,382.6786,503.0117,353.1633
MIP_4H,5705.5,-0.048,72.7663,156.3167,9.5195,0.0482,0.2595,3.8295,2.7582,33.9423,36.9291,38.5825,0.039,0.144,13742.625,3041,524.2449,377.912,501.4788,353.8679
MIP_4H,5706,-0.0471,72.3753,153.8397,9.6331,0.0698,0.2475,3.8819,2.7568,34.4737,39.1732,39.6975,0.0389,0.1414,13816.8643,3080,521.2682,379.5513,500.9315,350.7966
MIP_4H,5706.5,-0.0554,72.4228,146.2822,9.4741,0.0895,0.242,3.9243,2.7704,37.6035,41.8561,43.682,0.0386,0.1417,13807.8115,3052,518.2912,379.0318,501.0336,352.3144
MIP_4H,5707,-0.0584,71.7701,137.3954,9.4514,0.091,0.2191,3.9252,2.7752,35.8052,39.4594,41.2651,0.038,0.1373,13933.3779,3033,522.8809,378.376,503.688,353.0809
MIP_4H,5707.5,-0.053,71.333,131.9724,9.4514,0.0821,0.2343,3.9302,2.7664,38.2763,42.8711,45.292,0.0378,0.1343,14018.7598,3022,522.5961,379.2361,504.7589,352.7603
MIP_4H,5708,-0.0424,72.3295,136.9439,9.4514,0.0762,0.2383,3.9521,2.7492,35.9842,39.7028,41.4777,0.0379,0.1411,13825.624,2958,521.9371,379.4908,504.8921,355.2341
MIP_4H,5708.5,-0.0429,72.8682,143.8602,9.4059,0.0818,0.2473,3.977,2.7499,33.2103,36.4719,38.9831,0.0379,0.1447,13723.4043,3004,522.4598,380.4687,506.1247,354.5807
MIP_4H,5709,-0.0496,73.6623,159.6033,9.4286,0.0883,0.2446,3.9612,2.7608,32.0327,34.5876,36.3294,0.0381,0.1499,13575.4736,3033,522.9235,380.9111,505.312,357.8899
MIP_4H,5709.5,-0.0564,73.8123,156.9659,9.5422,0.0817,0.2419,3.9021,2.772,32.5723,35.5022,37.3024,0.0382,0.1508,13547.8828,3046,524.6219,381.7921,503.9125,358.595
MIP_4H,5710,-0.0434,73.7041,160.1793,9.4286,0.056,0.2423,3.8373,2.7507,36.5303,40.2166,42.4472,0.0384,0.1501,13567.7588,3067,526.4814,383.1886,510.163,358.206
MIP_4H,5710.5,-0.0362,73.86,147.7505,9.3832,0.0359,0.2434,3.8257,2.739,34.9813,37.7378,39.1548,0.0383,0.1511,13539.1221,3066,528.15,385.507,508.824,356.2738
MIP_4H,5711,-0.0298,74.1687,148.698,9.3832,0.0204,0.2628,3.8359,2.7285,33.2961,36.2153,37.6576,0.0381,0.1531,13482.7725,3072,530.3295,384.1142,510.9033,360.2472
MIP_4H,5711.5,-0.0376,74.7621,159.0553,9.3832,0.0193,0.2703,3.8591,2.7412,33.6736,36.5249,37.9456,0.0383,0.1568,13375.7588,3086,532.6221,383.7974,512.1734,357.3194
MIP_4H,5712,-0.0383,75.1229,161.746,9.4059,0.019,0.2734,3.8593,2.7425,33.6041,36.8811,38.4527,0.038,0.1591,13311.5146,3071,530.7442,384.8851,510.7284,358.9842
MIP_4H,5712.5,-0.0458,75.3029,164.1677,9.3832,0.0334,0.2598,3.8808,2.7546,32.8985,35.6061,36.993,0.0377,0.1602,13279.7051,3053,529.6541,385.6859,512.1262,359.3209
MIP_4H,5713,-0.0451,75.1077,155.0746,9.3605,0.059,0.2556,3.9332,2.7535,31.2315,34.0806,35.5285,0.0373,0.159,13314.2178,3043,530.3977,386.6192,512.4803,358.9915
MIP_4H,5713.5,-0.0356,74.9896,151.4663,9.4059,0.0923,0.2529,4.0011,2.738,30.5328,33.3949,34.7893,0.037,0.1583,13335.1826,3072,531.4451,387.1935,512.3948,360.04
MIP_4H,5714,-0.0193,74.702,156.226,9.4286,0.118,0.2705,4.0285,2.7114,32.7911,35.5856,37.1653,0.0367,0.1565,13386.5176,3013,533.8785,387.0844,515.9601,359.4532
MIP_4H,5714.5,-0.0257,74.5788,154.112,9.3605,0.1306,0.3008,4.0155,2.7219,31.4086,33.9659,35.719,0.0368,0.1557,13408.6299,3066,535.4275,387.1361,515.2841,358.1759
MIP_4H,5715,-0.0353,74.662,161.6583,9.3832,0.1143,0.3122,3.9865,2.7375,31.2182,33.8943,35.5401,0.0367,0.1562,13393.7021,3054,534.3639,386.4057,513.6512,362.0344
MIP_4H,5715.5,-0.0486,75.0394,156.0068,9.4059,0.0935,0.2969,3.9869,2.7592,31.1179,33.7875,35.0493,0.0369,0.1586,13326.3379,3054,534.6319,386.7216,513.2001,361.9475
MIP_4H,5716,-0.0425,75.3736,157.6852,9.4286,0.0752,0.273,4.0068,2.7492,31.6973,34.6804,35.9519,0.0372,0.1606,13267.252,3071,532.8038,387.9075,511.8693,360.4212
MIP_4H,5716.5,-0.0445,75.1681,155.5288,9.4514,0.0725,0.2568,4.0288,2.7525,31.7116,34.8448,35.8831,0.0372,0.1594,13303.5146,2998,533.0206,386.5397,514.1984,360.3897
MIP_4H,5717,-0.05,75.0139,163.9746,9.44,0.0675,0.2566,4.0312,2.7615,35.0518,38.89,39.6317,0.0373,0.1584,13330.8643,3042,533.6169,387.2119,516.2733,359.0198
MIP_4H,5717.5,-0.0563,74.8747,156.1031,9.4286,0.0537,0.2505,3.9933,2.7718,34.5779,37.7352,39.0634,0.0374,0.1576,13355.6543,3086,533.329,388.788,516.965,361.3484
MIP_4H,5718,-0.0536,74.6726,160.8302,9.3832,0.0326,0.2468,3.9247,2.7674,34.7525,38.0994,39.1253,0.0374,0.1563,13391.7871,3042,535.1781,387.7394,517.9226,363.4011
MIP_4H,5718.5,-0.052,75.0098,153.4701,9.3832,0.0191,0.2509,3.8786,2.7647,34.709,37.4676,38.5672,0.0375,0.1584,13331.5889,3097,537.8317,387.668,518.6951,365.0482
MIP_4H,5719,-0.048,75.0058,154.0858,9.3832,0.0145,0.2604,3.8857,2.7583,32.5443,35.5497,36.4591,0.0376,0.1584,13332.2949,3031,534.9428,392.1944,515.723,364.8993
MIP_4H,5719.5,-0.0502,75.5198,140.3292,9.4059,0.0205,0.2761,3.9463,2.7618,31.9958,34.6414,35.6642,0.0376,0.1615,13241.5586,3090,533.1183,391.4141,515.2303,365.6669
MIP_4H,5720,-0.0476,75.7966,138.1606,9.4059,0.0298,0.2866,3.9981,2.7575,30.8044,33.0918,34.0006,0.0376,0.1632,13193.2119,3012,538.1523,391.1725,515.9319,362.5381
MIP_4H,5720.5,-0.0484,75.1814,144.7928,9.4286,0.0397,0.2958,4.0015,2.7588,29.3249,31.6751,32.5469,0.0376,0.1595,13301.1543,3070,536.3145,389.7426,514.6524,362.8742
MIP_4H,5721,-0.047,74.1219,144.3785,9.4059,0.0533,0.3026,3.9177,2.7566,33.0192,36.0377,36.2878,0.0375,0.1528,13491.2871,3044,535.985,388.8156,516.1556,361.9173
MIP_4H,5721.5,-0.0433,73.9891,151.7404,9.4059,0.0645,0.2792,3.789,2.7506,36.0049,39.6779,40.6719,0.0377,0.152,13515.5078,3041,535.2385,390.0145,516.2817,361.3851
MIP_4H,5722,-0.0403,73.6798,144.6576,9.4741,0.0705,0.2732,3.7042,2.7457,31.2652,33.4476,34.3109,0.0378,0.15,13572.2461,3004,532.7426,388.7276,512.1311,362.2459
MIP_4H,5722.5,-0.0369,74.1322,151.1926,9.4286,0.0621,0.2499,3.7195,2.7401,32.1171,34.6088,35.6827,0.038,0.1529,13489.4219,3018,534.4069,385.0834,516.3853,361.9739
MIP_4H,5723,-0.0445,74.2481,139.5937,9.4059,0.0555,0.2618,3.7972,2.7526,33.5344,36.6523,37.5479,0.0381,0.1536,13468.3525,3019,534.1525,384.398,517.3461,359.1277
MIP_4H,5723.5,-0.0482,73.7472,146.0573,9.4741,0.0508,0.2237,3.8279,2.7585,36.5477,39.9329,41.5156,0.038,0.1504,13559.8428,3076,530.9713,386.5686,514.3353,365.9366
MIP_4H,5724,-0.0497,73.9961,144.9206,9.3378,0.0422,0.219,3.8024,2.7611,37.003,40.2987,41.6851,0.0381,0.152,13514.2168,3085,532.1734,388.5289,515.5891,367.357
MIP_4H,5724.5,-0.0413,74.4283,150.4004,9.3832,0.0255,0.2382,3.7659,2.7472,34.3808,36.6678,37.9147,0.0379,0.1547,13435.7432,3093,535.2397,388.7004,519.1913,364.6269
MIP_4H,5725,-0.0364,74.9553,157.8577,9.3605,0.0141,0.2723,3.804,2.7393,30.7544,33.0073,33.9006,0.0381,0.1581,13341.292,3004,536.4545,387.747,517.9023,364.7709
MIP_4H,5725.5,-0.0355,75.667,164.2668,9.3718,0.0215,0.2829,3.8896,2.7378,31.5108,34.7389,35.5697,0.0383,0.1624,13215.7979,3017,536.4066,389.4091,519.1575,366.9879
MIP_4H,5726,-0.0409,75.5356,153.9094,9.3605,0.036,0.2723,3.9691,2.7467,34.449,37.7712,39.0167,0.0383,0.1616,13238.7988,3035,534.162,391.4874,516.1633,367.075
MIP_4H,5726.5,-0.0501,75.4006,144.229,9.3378,0.0436,0.264,3.9984,2.7617,33.7022,36.7406,37.635,0.0382,0.1608,13262.4883,3046,535.8963,391.4113,517.7659,367.714
MIP_4H,5727,-0.047,75.1678,142.2648,9.3151,0.0344,0.2575,3.9744,2.7566,33.7756,36.8507,38.0106,0.0381,0.1594,13303.5605,3047,539.3571,390.0691,521.9063,363.4987
MIP_4H,5727.5,-0.0344,74.8675,153.5479,9.3151,0.022,0.2621,3.9483,2.7361,34.688,37.9586,38.923,0.0382,0.1575,13356.9307,3096,540.4201,389.6713,521.6689,363.9113
MIP_4H,5728,-0.0298,75.0671,151.653,9.2923,0.023,0.2563,3.9433,2.7286,37.0878,40.7541,41.9085,0.0383,0.1588,13321.4072,3080,540.1457,389.8464,521.8043,368.4955
MIP_4H,5728.5,-0.0366,75.3824,149.6814,9.2923,0.0278,0.2635,3.9449,2.7396,38.0384,41.5195,42.2433,0.0382,0.1607,13265.6943,3088,540.3674,391.6974,521.9841,367.5664
MIP_4H,5729,-0.0505,75.7052,150.7421,9.2923,0.0294,0.2465,3.9461,2.7624,37.0176,40.9107,42.0956,0.0381,0.1627,13209.1279,3033,538.7047,391.0557,520.2194,368.4356
MIP_4H,5729.5,-0.0502,76.5954,145.3315,9.2696,0.0174,0.2468,3.9309,2.7619,37.4382,41.3459,42.6732,0.0379,0.1681,13055.6221,3038,539.6848,390.7838,520.0466,368.9935
MIP_4H,5730,-0.0426,76.2278,142.8582,9.2469,0.0076,0.2471,3.8991,2.7495,36.9229,40.3617,41.5524,0.0377,0.1659,13118.5684,3020,536.4723,392.1121,519.8276,365.9424
MIP_4H,5730.5,-0.036,75.8545,143.1581,9.2469,0.004,0.2492,3.8757,2.7387,36.4777,39.3842,40.9626,0.0377,0.1636,13183.1357,3034,535.1434,390.3512,518.9218,366.5625
MIP_4H,5731,-0.0323,75.237,154.1243,9.2128,0.0005,0.2555,3.8445,2.7326,35.7562,38.441,39.7958,0.0377,0.1598,13291.3271,3059,536.924,388.3245,520.8484,366.5904
MIP_4H,5731.5,-0.0322,73.8608,161.0061,9.2015,-0.0068,0.2341,3.8134,2.7325,35.5192,39.2083,40.3502,0.0376,0.1511,13538.9795,3038,535.0951,388.5518,520.1788,365.2479
MIP_4H,5732,-0.0375,73.8509,159.5484,9.2015,-0.0024,0.2301,3.7809,2.7411,38.0108,41.3259,42.4363,0.0377,0.1511,13540.7939,3075,530.9975,386.2127,514.6732,365.1717
MIP_4H,5732.5,-0.0423,73.6495,169.1521,9.2242,0.0187,0.2346,3.7655,2.749,36.6399,39.9628,41.597,0.0377,0.1498,13577.8281,3022,532.5649,385.1844,515.4949,365.3172
MIP_4H,5733,-0.0471,73.8538,162.2579,9.2583,0.0597,0.2693,3.8248,2.7568,34.9167,37.014,38.0456,0.0375,0.1511,13540.2568,3027,530.4044,382.6377,512.5418,359.6064
MIP_4H,5733.5,-0.0392,73.2457,154.3863,9.2242,0.0911,0.2715,3.9077,2.7439,34.1507,37.2191,38.0241,0.0372,0.1472,13652.6816,2986,527.0628,381.8973,510.5648,362.4622
MIP_4H,5734,-0.0354,73.1414,138.7532,9.2015,0.1102,0.2701,4.0082,2.7378,37.9333,40.8218,42.2412,0.0369,0.1465,13672.1426,3000,528.2676,383.7015,512.4169,361.7963
MIP_4H,5734.5,-0.0359,73.3359,145.7962,9.1333,0.1102,0.2564,4.0874,2.7385,33.7256,36.9629,38.0972,0.0369,0.1477,13635.8945,3058,528.9893,382.0801,510.1064,360.1312
MIP_4H,5735,-0.0461,72.4743,158.1346,9.2242,0.1057,0.2798,4.1379,2.7552,33.6736,35.874,36.1865,0.0365,0.1421,13798.001,3056,527.8954,382.4113,512.8812,362.712
MIP_4H,5735.5,-0.0487,73.8349,157.4254,9.1788,0.0999,0.2682,4.1314,2.7594,37.5582,40.9885,41.8749,0.0365,0.151,13543.7305,3063,528.9445,383.8039,514.9124,358.0851
MIP_4H,5736,-0.0511,74.0613,149.464,9.1106,0.0982,0.267,4.0719,2.7633,37.0928,40.5944,41.9044,0.0368,0.1524,13502.3213,3026,527.5375,383.5726,511.6053,363.1058
MIP_4H,5736.5,-0.0468,72.2688,135.463,9.1106,0.1008,0.2471,4.0096,2.7563,35.3327,38.5291,39.21,0.0367,0.1407,13837.2275,3040,526.6434,385.0351,510.6389,366.6176
MIP_4H,5737,-0.0503,73.5968,137.4498,9.4514,0.1061,0.2605,3.9996,2.762,38.8523,42.934,43.0854,0.0367,0.1494,13587.5557,3008,528.7322,384.0285,513.8538,361.6111
MIP_4H,5737.5,-0.0491,73.4335,143.8443,9.0652,0.1122,0.2596,4.0276,2.7601,31.2524,35.747,35.6168,0.0366,0.1484,13617.7656,3019,529.9055,384.3171,513.7769,363.7318
MIP_4H,5738,-0.0546,73.4344,152.964,9.1561,0.1251,0.252,4.0556,2.7691,33.9949,34.9704,35.9758,0.036,0.1484,13617.5898,3028,529.6292,385.2606,512.6296,367.0638
MIP_4H,5738.5,-0.0555,75.1702,155.4498,9.2015,0.1307,0.2934,4.0368,2.7704,30.4185,31.8827,32.2566,0.0362,0.1594,13303.1514,3053,529.105,387.1719,512.4028,364.0227
MIP_4H,5739,-0.0614,74.8208,147.6124,9.5649,0.127,0.3246,3.9841,2.78,30.1109,31.6951,32.0062,0.0365,0.1572,13365.2676,3091,529.7146,388.2116,513.1379,368.9404
MIP_4H,5739.5,-0.0596,74.9901,147.8335,9.1788,0.111,0.3382,3.9555,2.7771,30.7178,32.3132,32.5957,0.0365,0.1583,13335.0918,3037,531.4241,389.0854,513.826,363.9616
MIP_4H,5740,-0.0621,74.3615,149.3911,9.2242,0.1075,0.3119,3.9969,2.7812,32.2841,33.5518,34.0129,0.0355,0.1543,13447.8145,3024,533.536,386.4221,517.8464,364.4523
MIP_4H,5740.5,-0.0547,73.8685,151.7523,9.1561,0.112,0.2962,4.093,2.7691,33.5479,35.957,36.3912,0.0352,0.1512,13537.5645,3073,534.0868,386.6663,514.2462,364.3385
MIP_4H,5741,-0.0413,73.8589,154.638,9.1106,0.1068,0.2939,4.1766,2.7472,37.1286,39.5845,40.1552,0.0355,0.1511,13539.3359,3025,533.6171,385.6638,517.7598,361.8416
MIP_4H,5741.5,-0.0331,73.8532,154.3233,9.0879,0.0853,0.2881,4.2083,2.7339,32.3481,34.6211,35.2324,0.0355,0.1511,13540.3662,2980,530.4307,384.2561,514.3555,360.9035
MIP_4H,5742,-0.0301,73.692,152.8099,9.0879,0.0593,0.2822,4.1836,2.7291,34.9652,37.9498,38.0476,0.0357,0.1501,13569.9941,3033,530.0975,382.5052,512.6729,361.4604
MIP_4H,5742.5,-0.0418,74.2066,147.2174,9.0879,0.0483,0.298,4.1259,2.7481,35.4857,38.8183,40.0056,0.0361,0.1533,13475.8994,3012,529.1174,380.2551,512.7084,361.6441
MIP_4H,5743,-0.0406,72.6298,145.1459,9.0652,0.0483,0.2784,4.0619,2.7463,35.8737,38.5502,39.0421,0.0361,0.1431,13768.4531,3050,524.5289,380.9077,509.8419,361.523
MIP_4H,5743.5,-0.0438,72.4808,141.8298,9.0425,0.0546,0.29,3.9882,2.7514,41.4733,45.969,47.4225,0.0364,0.1421,13796.7666,3066,522.6777,382.9812,509.7023,362.1198
MIP_4H,5744,-0.0404,72.6615,141.3249,9.1106,0.0537,0.2594,3.8804,2.7458,39.5055,43.1646,45.5941,0.0369,0.1433,13762.4395,3009,520.7396,382.0898,508.8701,359.793
MIP_4H,5744.5,-0.0389,72.0358,150.3575,9.1106,0.0504,0.2597,3.7382,2.7434,33.3333,36.2224,36.8237,0.0369,0.1391,13881.9854,3050,524.6832,381.3775,506.844,359.9665
MIP_4H,5745,-0.0291,72.1797,155.1871,9.0879,0.0465,0.2461,3.6312,2.7274,37.7833,41.2737,42.4819,0.0372,0.1401,13854.3105,2980,522.8289,381.35,506.3147,359.7077
MIP_4H,5745.5,-0.0249,71.9872,156.5472,9.1106,0.0511,0.2568,3.6091,2.7206,37.1318,40.5471,41.9542,0.0374,0.1388,13891.3623,3057,516.4805,382.6314,497.6556,361.3347
MIP_4H,5746,-0.0269,71.4825,142.543,9.1333,0.0583,0.2621,3.6405,2.7238,37.9162,41.4957,42.9367,0.0374,0.1354,13989.4443,3017,517.8081,380.7939,497.1207,360.5414
MIP_4H,5746.5,-0.0346,70.9152,145.8574,9.0425,0.0715,0.2525,3.6685,2.7365,43.6631,51.7522,53.984,0.0381,0.1315,14101.3398,3044,520.6215,376.4665,500.1894,351.1504
MIP_4H,5747,-0.0395,68.8491,132.1192,9.1106,0.0849,0.2313,3.6663,2.7444,44.5227,49.4488,50.2301,0.0379,0.1166,14524.5264,3054,520.9257,373.4689,502.1154,351.4983
MIP_4H,5747.5,-0.0399,69.0197,133.3621,9.1333,0.0958,0.2136,3.6856,2.745,55.6457,62.3183,64.3831,0.0381,0.1179,14488.6191,3090,520.8403,376.5405,506.0074,351.7101
MIP_4H,5748,-0.045,70.1353,133.1603,9.1561,0.0996,0.2155,3.7546,2.7533,43.6888,49.9296,52.3185,0.0384,0.126,14258.1631,3102,521.1436,377.929,507.0838,355.4673
MIP_4H,5748.5,-0.0498,70.5797,148.529,9.2469,0.0945,0.2386,3.8555,2.7612,32.6014,35.4977,36.8483,0.038,0.1291,14168.373,3018,523.9247,378.3257,509.4338,361.5553
MIP_4H,5749,-0.0529,72.5845,161.7863,9.1788,0.0807,0.2561,3.9143,2.7662,33.0597,35.8452,37.4236,0.038,0.1428,13777.041,2995,525.3923,379.1817,509.6659,361.7289
MIP_4H,5749.5,-0.0443,74.5164,162.4842,9.3378,0.0566,0.2574,3.9105,2.7523,30.8263,32.6946,33.5322,0.0377,0.1553,13419.8682,3024,522.6146,386.0991,509.706,370.4683
MIP_4H,5750,-0.0419,74.1174,158.7556,9.1901,0.0312,0.2457,3.8861,2.7483,35.2779,38.6625,39.9706,0.0378,0.1528,13492.1016,3045,523.6585,389.0818,511.9738,370.6331
MIP_4H,5750.5,-0.0319,74.8039,153.7576,9.2696,0.0117,0.2383,3.8774,2.732,32.4385,34.8302,35.9159,0.0376,0.1571,13368.2813,3048,528.348,387.8892,514.563,369.8584
MIP_4H,5751,-0.04,73.4883,153.6758,9.1901,0.0154,0.2509,3.914,2.7452,34.1936,36.9387,37.8899,0.0377,0.1487,13607.6113,3063,529.1724,387.9783,513.4824,368.7646
MIP_4H,5751.5,-0.0429,73.3567,162.7902,9.2923,0.0291,0.2605,3.9473,2.75,36.6695,38.1267,39.8756,0.038,0.1479,13632.0195,3022,530.0031,385.3707,515.9755,366.859
MIP_4H,5752,-0.0523,72.6762,157.1176,9.2696,0.0431,0.2441,3.965,2.7652,37.2174,39.8384,41.1074,0.0382,0.1434,13759.6602,3019,531.1777,381.1658,514.8933,363.4735
