Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
12510,121.8,100,15.566,28.9,666.9,425.88,211.4
12511,121.8,100,15.607,28.9,680.3,428.23,212.31
12512,121.8,100,16.457,28.7,678.4,428.23,213.61
12513,121.7,100,15.659,28.9,675.1,428.23,213.6
12514,121.8,100,15.292,28.8,672.7,428.23,213.94
12515,121.5,100,16.113,29.1,670,430.59,212.73
12516,121.7,100,16.835,29.3,676.9,430.59,209.99
12517,121.6,100,15.476,28.9,686.9,432.94,212.71
12518,121.7,100,15.914,29.1,691.7,435.29,213.15
12519,121.3,100,15.599,29,694.6,435.29,210.93
12520,122.1,100,14.906,30.8,705.5,432.94,206.41
12521,121.8,100,14.842,29.8,704.4,432.94,198.04
12522,122.8,100,14.726,29.8,684.6,432.94,200.52
12523,121.6,100,15.251,29,701.2,435.29,215.21
12524,121.4,100,15.521,29.2,708.7,435.29,210.85
12525,121.5,100,14.977,29.3,701.6,435.29,203.6
12526,121.4,100,15.36,29.3,690.2,435.29,200.96
12527,121.5,100,15.36,29.5,694.1,440,198.57
12528,121.5,100,15.116,29.6,696,435.29,201.22
12529,121.4,100,15.85,29.2,667.5,435.29,202.29
12530,121.9,100,15.262,29,675,435.29,210.29
12531,121.5,100,15.524,29,682.2,435.29,211.39
12532,121.4,100,15.442,29.2,681.2,435.29,210.19
12533,121.5,100,15.738,29,670.5,435.29,205.57
12534,121.6,100,15.55,29.2,667.7,435.29,206.6
12535,121.4,100,15.715,29,682.9,435.29,206.17
12536,121.5,100,15.697,29.2,690.6,435.29,207.88
12537,121.6,100,15.892,29.4,694.4,435.29,206.42
12538,121.5,100,16.128,29.4,694.4,435.29,205.65
12539,121.4,100,15.554,29.2,687.2,430.59,204.02
12540,121.3,100,15.659,29.1,679,428.23,202.76
12541,121.2,100,15.64,29.2,682.2,428.23,205.06
12542,121.1,100,15.626,29.7,688.4,425.88,204.8
12543,121.1,100,15.678,29.3,686.8,425.88,201.04
12544,121.3,100,15.903,29.7,675.5,425.88,206.51
12545,142.4,100,10.826,13.9,136.5,425.88,88.3
12546,134.3,100,12.857,19.5,302.7,425.88,241.98
12547,129,100,14.734,23.4,450,425.88,248.73
12548,125.7,100,15.052,25.7,538.7,425.88,249.07
12549,123.7,100,15.734,26.9,614,423.53,249.23
12550,122.2,100,15.816,28.1,651.8,423.53,249.64
12551,121.5,100,16.603,29,676.2,416.47,249.45
12552,119.8,100,16.015,30.7,687.3,416.47,249.45
12553,120.6,100,15.816,30.7,688.2,416.47,237.93
12554,122.5,100,15.936,29.5,690.9,416.47,235.47
12555,121.3,100,16.082,29.2,697.7,418.82,248.36
12556,121.1,100,16.011,29.3,694.8,418.82,248.36
12557,120.8,100,16.435,30,700.8,411.77,244.35
12558,120.1,100,16.734,30.5,723.3,411.77,238.96
12559,121.3,100,16.12,29.8,726.7,402.35,238.27
12560,120.9,100,16.06,29.3,717.1,402.35,222.21
12561,121.5,100,17.027,29.6,741.2,400,231.46
12562,122.5,100,15.996,28.7,742.6,383.53,229.11
12563,122.4,100,16.427,28.7,719.4,383.53,222.23
12564,121,100,16.038,29.8,701.7,383.53,244.91
12565,120.8,100,16.345,29.7,726.3,378.82,245.25
12566,120.9,100,16.832,29.8,735.1,378.82,231.07
12567,121.5,100,16.019,29,733,378.82,213.49
12568,122.3,100,15.828,28.7,723.8,378.82,218.28
12569,122.5,100,15.281,27.9,715.5,378.82,206.83
12570,122.2,100,15.487,27.9,701.5,369.41,218.28
12571,122.1,100,15.476,28.3,706.6,369.41,217.68
12572,121.7,100,15.547,28.8,716.6,369.41,214.77
12573,121.3,100,16.352,29.1,718.9,369.41,215.44
12574,121.7,100,15.494,28.9,724.9,369.41,202.96
12575,121.7,100,15.682,28.6,722.9,371.77,204.37
12576,122.3,100,15.36,28.3,724.4,371.77,205.23
12577,122.9,100,15.389,27.2,719,378.82,197.45
12578,122.6,100,15.195,27.3,710.1,381.18,208.73
12579,122.7,100,15.27,27.5,692,381.18,208.73
12580,122.8,100,15.408,27.3,694.4,381.18,206.07
12581,123.1,100,15.468,27.3,709.7,381.18,208.47
12582,123.2,100,15.075,26.9,699.5,374.12,208.13
12583,123.3,100,15.352,29.1,688.9,369.41,208.19
12584,122.7,100,15.356,29.4,694.6,369.41,206.67
12585,124.2,100,15.539,28.5,694.7,371.77,206.58
12586,123.4,100,15.374,27,696.3,371.77,208.82
12587,123.4,100,15.326,27.1,695.8,371.77,210.01
12588,123.5,100,15.524,27,699.6,371.77,210.1
12589,123.3,100,15.18,26.8,698.4,374.12,210.1
12590,123,100,15.453,27.8,700,374.12,209.58
12591,122.5,100,16.157,28.1,711.9,374.12,202.91
12592,123.1,100,15.704,28,716.7,369.41,198.22
12593,123.2,100,15.266,27.5,711.3,369.41,198.74
12594,123.1,100,15.183,27.2,702.4,374.12,202.54
12595,122.9,100,15.757,27.5,698.4,371.77,202.59
12596,123.1,100,15.554,27.4,683.2,371.77,199.42
12597,122.9,100,15.12,27.5,689.5,369.41,199
12598,123.3,100,15.161,27.3,688.9,369.41,199.07
12599,123.1,100,15.697,27.7,681.3,374.12,200.36
12600,123.1,100,15.322,27.6,678.9,376.47,195.83
12601,123.1,100,15.404,27.7,684.7,376.47,197.02
12602,123.1,100,15.292,27.5,670,376.47,200.27
12603,122.4,100,14.992,28.4,669.5,376.47,213.5
12604,122,100,15.243,28.5,673.8,378.82,221.19
12605,121.4,100,16.165,28.8,683.6,378.82,218.12
12606,121.8,100,16,28.5,691.9,378.82,213.76
12607,121.9,100,16.296,28.8,691.6,374.12,216.84
12608,122,100,16.652,29.2,695.1,374.12,216.5
12609,121.9,100,15.738,28.5,698.4,374.12,218.96
12610,121.6,100,15.723,28.6,695.7,374.12,218.98
12611,121.7,100,15.951,28.6,694.1,371.77,217.6
12612,122.4,100,15.97,28.4,705.8,371.77,217.43
12613,123.2,100,15.112,27.6,694.4,374.12,209.24
12614,122.5,100,15.183,28.4,697.5,376.47,218.46
12615,121.4,100,15.622,30.2,716.1,376.47,220.85
12616,122,100,15.663,29.7,707.1,374.12,198.55
12617,123.3,100,15.307,30,693.4,374.12,199.76
12618,122.4,100,15.427,28.1,709.9,374.12,206.34
12619,121.4,100,15.157,28.8,710.5,374.12,215.99
12620,121,100,15.614,29,710.6,374.12,214.96
12621,121.2,100,15.828,29.4,719.1,371.77,204.62
12622,121.7,100,15.3,28.8,716.5,371.77,197.28
12623,121.1,100,15.543,29.2,701.6,378.82,200.1
12624,121.3,100,16.082,29,703.8,381.18,200.87
12625,121.6,100,15.446,28.9,701.3,381.18,205.23
12626,121.8,100,15.206,28.8,696.9,385.88,210.15
12627,121.2,100,15.311,28.9,685.8,385.88,210.15
12628,121.6,100,15.438,28.9,690,383.53,204.17
12629,121.7,100,15.195,28.5,689.5,383.53,210.9
12630,121.3,100,15.659,29,676,383.53,211.15
12631,121.4,100,15.802,29.1,675.8,381.18,204.23
12632,121.7,100,15.993,29.1,682.9,381.18,204.04
12633,121.6,100,16.142,29.3,678.2,376.47,207.28
12634,121.3,100,15.667,29.5,687.5,376.47,206.16
12635,121.3,100,15.584,29.2,696.7,376.47,196.59
12636,121.3,100,14.97,29.3,694.9,376.47,198.26
12637,120.9,100,15.408,29.3,691.8,376.47,198.7
12638,120.6,100,15.644,30.1,700.7,374.12,215.62
12639,120,100,16.27,30.7,705.6,374.12,215.7
12640,124.8,100,15.581,30.8,695.6,371.77,208.11
12641,141.5,100,11.579,15.4,262,374.12,127.28
12642,132.9,100,13.378,20.3,374.9,374.12,248.52
12643,128.3,100,14.217,23.7,474.3,374.12,249.47
12644,125.2,100,15.809,25.7,577.4,374.12,249.55
12645,123.2,100,16.023,27.1,642.4,374.12,249.38
12646,122.1,100,16.139,28.1,678.6,385.88,248.09
12647,121.1,100,16.341,30.6,702.5,388.23,247.84
12648,122.2,100,15.217,28.2,699.7,388.23,204.2
12649,124,100,16.472,28,682,388.23,228.28
12650,122.5,100,16.794,27.4,699.3,388.23,238.11
12651,122.2,100,15.839,27.4,704,385.88,233.75
12652,122.5,100,16.349,27.6,699.7,385.88,224.26
12653,121.9,100,16.495,28.1,710.6,385.88,224.37
12654,122,100,16,28,709.4,385.88,222.53
12655,121.9,100,16.225,27.7,702.5,385.88,213.72
12656,122,100,16.712,27.7,728.4,385.88,216.2
12657,122.4,100,15.715,27.4,726.7,376.47,212.96
12658,121.9,100,16.319,28.2,725.8,376.47,218.61
12659,121.9,100,16.277,28.2,728.1,376.47,219.13
12660,122.1,100,16.247,27.8,728.8,374.12,208.2
12661,121.6,100,16.24,28.4,719,374.12,216.14
12662,121.9,100,16.202,28.6,726.7,381.18,217.09
12663,121.9,100,16.082,27.8,723.3,390.59,205.97
12664,122.4,100,16.345,27.8,723.1,390.59,193.8
12665,122,100,16.03,27.7,725.7,395.29,197.23
12666,121.5,100,15.82,28.1,724.6,395.29,199.25
12667,121.6,100,15.753,28.4,728.7,397.65,199.09
12668,121.5,100,16.315,29.3,728.8,397.65,198.83
12669,121.4,100,15.787,28.9,728.3,397.65,196.56
12670,121.8,100,15.382,28.2,729.7,397.65,198.91
12671,122.3,100,15.457,28,723.2,397.65,198.91
12672,122.7,100,15.329,27.2,704.9,397.65,195.38
12673,122.7,100,15.532,27.1,681.8,400,199.76
12674,123,100,15.311,26.9,689.5,400,200.11
12675,122.9,100,15.105,27,689.8,404.71,200.28
12676,123.3,100,15.217,26.5,678.4,404.71,200.07
12677,123.2,100,14.989,26.5,671.4,407.06,200.07
12678,123.2,100,15.431,27.2,680.3,409.41,200.25
12679,122.3,100,15.202,29.6,682.9,409.41,199.15
12680,124.3,100,15.15,27.6,681.8,404.71,199.58
12681,123.9,100,17.266,26.6,682.7,404.71,200
12682,123.4,100,15.802,26.7,707.6,395.29,200.27
12683,122.9,100,16.071,27.5,703.8,395.29,200.08
12684,121.9,100,15.757,28,732.6,395.29,200.1
12685,121.4,100,15.704,28.3,736.7,395.29,199.5
12686,121.3,100,15.719,28.8,750.7,400,198.9
12687,121.7,100,15.569,28.5,745.6,400,193.86
12688,121.8,100,15.584,28.2,747.3,404.71,199.07
12689,121.5,100,16.105,28.6,736.6,404.71,198.47
12690,121.4,100,15.558,28.4,731.6,404.71,198.91
12691,121.3,100,15.644,28.8,722.8,407.06,199.42
12692,121.3,100,15.981,29,715,407.06,194.73
12693,121.1,100,15.715,28.8,729.8,409.41,193.27
12694,122.3,100,15.91,28.8,739.7,414.12,186.69
12695,122.4,100,16.214,27.4,732.9,414.12,175.25
12696,122.7,100,15.914,27.3,732.4,421.18,176.27
12697,122.6,100,15.813,27.4,720,416.47,179.79
12698,122.6,100,15.052,27.4,709,416.47,178.02
12699,122.6,100,14.666,27.2,686,416.47,179.02
12700,122.9,100,14.835,27,684,411.77,180.22
12701,122.9,100,14.959,27,697.3,411.77,183.8
12702,123.1,100,14.663,26.5,695.8,411.77,190.03
12703,123.3,100,14.985,26.8,685.2,411.77,190.2
12704,122.9,100,14.82,26.9,683.7,418.82,190.96
12705,123.1,100,15.183,26.8,680,418.82,188.91
12706,123.1,100,14.805,26.6,689.6,418.82,191.73
12707,123.1,100,14.666,26.6,689.6,418.82,190.7
12708,123,100,15.112,26.9,696.6,418.82,191.04
12709,122.9,100,15.037,26.9,709.7,418.82,189.93
12710,122.9,100,14.812,28.6,710.9,416.47,186.34
12711,122.3,100,15.303,27.6,692.6,416.47,167.73
12712,124.3,100,15.071,27.8,672.8,416.47,179.09
12713,123.7,100,14.835,26.4,671.3,411.77,197.79
12714,122.9,100,15.584,26.9,691.1,409.41,197.62
12715,122.7,100,15.633,27.3,703.3,409.41,188.98
12716,122.5,100,15.626,27.5,703.9,411.77,179.5
12717,122.4,100,15.592,27.7,696.3,416.47,179.5
12718,122.3,100,15.847,27.7,704.4,416.47,178.64
12719,122.9,100,16.349,27.6,704.3,423.53,175.6
12720,122.9,100,15.067,26.9,706.1,425.88,187.31
12721,122.9,100,15.015,27.1,684.3,425.88,188
12722,122.3,100,15.288,27.5,675.5,425.88,185.95
12723,122.5,100,15.569,27.5,685.3,409.41,176.5
12724,122.4,100,15.367,27.4,680.8,409.41,176.88
12725,122.3,100,15.442,27.3,678.9,402.35,178.16
12726,122.7,100,15.494,27.3,671,388.23,179.44
12727,122.8,100,15.153,27.1,673.4,388.23,179.19
12728,122.7,100,15.206,27.3,667.3,381.18,180.96
12729,122.6,100,14.914,27.5,661,378.82,181.56
12730,122.4,100,15.131,27.6,660.4,378.82,176.09
12731,122.4,100,15.498,27.7,667.1,378.82,174.99
12732,122.2,100,15.595,28.1,684.9,378.82,174.73
12733,122.3,100,15.232,27.6,696.9,374.12,171.15
12734,121.8,100,14.91,28.1,692.5,374.12,170.2
12735,139.9,100,11.943,16.5,140.1,378.82,129.11
12736,132.1,100,13.689,21.2,283.3,378.82,215.9
12737,121.7,100,15.693,27.8,508.9,378.82,29.49
12738,121.2,100,15.944,29.3,564.1,378.82,167.58
12739,119.7,100,16.603,31,654.1,369.41,248.94
12740,117.9,100,16.555,33.9,658.3,369.41,249.12
12741,116.3,100,17.131,34.3,647.9,369.41,243.83
12742,118.6,100,16.588,33.5,631.3,369.41,241.52
12743,118.1,100,16.806,31.9,636.7,374.12,249.3
12744,117.3,100,17.049,32.4,648,374.12,249.73
12745,116.9,100,17.514,33.2,671.3,374.12,249.9
12746,116.4,100,17.465,33.6,686.2,374.12,249.39
12747,116.3,100,17.236,33.8,686.1,397.65,246.48
12748,116,100,17.27,34.2,684.2,397.65,241.28
12749,115.9,100,17.367,33.9,684.8,397.65,239.64
12750,115.8,100,17.251,33.7,686.3,402.35,237.01
12751,115.8,100,17.963,33.8,704.7,395.29,236.76
12752,126.7,100,17.188,33.7,702.6,395.29,242.13
12754,126.7,100,14.992,25.5,408.8,388.23,107.12
12755,123.4,100,16.139,27.3,493.4,388.23,245.46
12756,122.1,100,15.832,28.1,557.6,388.23,245.63
12757,121.7,100,16.749,28.4,585,385.88,234.52
12758,122,100,15.536,27.8,583.7,385.88,214.88
12759,122.2,100,16.292,27.9,569.7,383.53,217.36
12760,121.8,100,15.861,28.5,580,381.18,219.66
12761,120.6,100,16.004,29.5,596.2,381.18,231.86
12762,120.7,100,16.57,29.2,592,378.82,231.09
12763,121,100,16.667,29,623.7,378.82,222.73
12764,121,100,16.082,28.8,627.3,374.12,225.95
12765,120.9,100,17.476,29.5,637.6,374.12,226.21
12766,121,100,16.989,29.1,641.7,371.77,212.38
12767,121.1,100,15.936,28.9,644.6,371.77,221.53
12768,121.1,100,16.109,28.6,625.9,371.77,224.44
12769,121,100,15.539,28.8,622.1,371.77,223.94
12770,121.1,100,16.06,29.2,629,369.41,231.02
12771,120,100,15.914,30,626.6,369.41,244.26
12772,119.7,100,15.802,31.4,630.9,369.41,244.09
12773,121.1,100,14.865,30.1,618.6,367.06,195.33
12774,122.7,100,15.191,28.6,585,367.06,218.46
12775,122.1,100,15.509,28,576.4,360,234.26
12776,121.8,100,14.936,28,580.1,360,234.34
12777,121.6,100,15.764,28.4,595,360,231.68
12778,121.6,100,15.157,28.2,599.5,360,226.05
12779,121.5,100,15.607,28.3,612.4,357.65,223.75
12780,121.3,100,15.213,28.6,613.2,357.65,223.28
12781,121.2,100,15.464,28.7,615.6,357.65,217.72
12782,121.1,100,15.461,28.9,622.7,362.35,212.65
12783,121.1,100,15.877,28.8,634.7,362.35,213.91
12784,121.1,100,15.753,29,629.5,369.41,209.78
12785,121.2,100,15.528,28.9,615.4,369.41,209.08
12786,121.2,100,15.427,28.8,616.2,374.12,213.24
12787,121.1,100,15.667,28.8,604.9,374.12,214.27
12788,121.2,100,15.929,28.8,603.2,383.53,212.48
12789,121.4,100,15.955,28.7,608.9,383.53,216.4
12790,121.2,100,15.772,28.8,609.3,383.53,217.01
12791,121.1,100,16.689,29.2,628.8,381.18,212.55
12792,120.9,100,15.832,29,631.2,381.18,203.43
12793,120.9,100,15.708,28.9,618,374.12,204.64
12794,121,100,15.921,28.9,607.8,374.12,204.56
12795,121.5,100,15.993,28.7,619.2,362.35,207.41
12796,121.4,100,15.678,28.8,625.7,360,209.54
12797,121.3,100,15.472,28.4,617.8,360,211
12798,121.2,100,16.03,28.8,619.3,355.29,212.05
12799,121.2,100,16.067,28.7,623.5,355.29,207.96
12800,121,100,15.704,28.9,633.7,357.65,207.04
12801,120.8,100,16.12,29.9,631.8,357.65,204.34
12802,121.3,100,16.139,29.3,633.5,360,192.69
12803,121.7,100,15.573,28.7,620.9,364.71,208.27
12804,120.8,100,14.794,29.8,605.5,364.71,209.85
12805,121.6,100,15.153,28.9,571.3,364.71,202.2
12806,123,100,15.131,28.2,569.9,364.71,224.63
12807,122.2,100,15.108,28.1,586.1,364.71,232.07
12808,122,100,15.165,28.6,585,364.71,229.12
12809,121.8,100,15.431,28.3,580.5,357.65,221.22
12810,121.9,100,14.959,28.4,575.3,362.35,218.02
12811,121.6,100,15.191,28.6,571.6,362.35,218.54
12812,121.6,100,14.925,28.6,570.9,362.35,214.52
12813,121.8,100,15.64,28.4,571.8,362.35,215.04
12814,121.9,100,15.146,28.2,576.5,369.41,219.4
12815,121.7,100,14.914,28.4,576.2,369.41,222.65
12816,121.4,100,15.356,28.5,582,374.12,221.49
12817,121.2,100,15.543,28.5,585,374.12,214.44
12819,121.3,100,15.895,28.6,573.7,369.41,210.21
12820,121,100,15.824,28.7,581.5,369.41,206.04
12821,121.3,100,15.903,28.7,585.1,364.71,205.29
12822,121.3,100,15.146,28.7,582.7,364.71,206.24
12823,121,100,15.719,28.8,582.1,364.71,209.45
12824,121.1,100,15.895,29.2,587.6,364.71,209.03
12825,120.8,100,15.401,29.1,593.6,364.71,199.35
12826,120.9,100,16.075,28.9,602,364.71,197.64
12827,120.8,100,15.487,29,602.6,364.71,200.26
12828,139.5,100,9.669,7.2,37.5,362.35,29.23
12829,136.9,100,12.846,15.3,157.1,362.35,165.52
12830,130.3,100,14.502,19.2,312.9,362.35,249.04
12831,126.6,100,15.112,22.3,453.7,352.94,249.13
12832,123.5,100,15.536,23.8,530.7,352.94,249.2
12833,122.4,100,15.697,24.4,568.9,357.65,249.53
12834,122,100,15.464,25,571.3,357.65,249.71
12835,121.1,100,15.918,27.5,602.5,367.06,249.46
12836,118.5,100,15.963,28.8,613.6,367.06,249.46
12837,121.1,100,16.363,28.3,616.4,369.41,249.56
12838,120.5,100,16.652,26.4,622.3,369.41,249.81
12839,120.9,100,17.424,26.2,634.8,367.06,248.3
12840,120.6,100,16.161,26.2,637.4,367.06,246.82
12841,120.1,100,17.087,26.6,641.6,362.35,249.29
12842,119.7,100,17.345,27.2,667.3,362.35,249.97
12843,118.9,100,17.952,28.4,723.7,362.35,249.37
12844,118.1,100,17.555,28.8,742.1,362.35,249.21
12845,117.6,100,17.884,29.1,728.4,362.35,244.94
12846,117.8,100,17.922,28.9,709.1,362.35,247.23
12847,118,100,17.604,28.8,700.8,362.35,249.36
12848,117.3,100,17.607,29.1,710.2,360,249.45
12849,118,100,17.424,29,707.2,360,248.22
12850,117.8,100,17.199,28.7,705.2,360,243.95
12851,117.5,100,17.487,29.5,698.7,360,249.15
12852,116.8,100,17.682,29.7,708.5,360,249.56
12853,116.5,100,18.016,31.2,721.2,360,248.96
12854,117,100,17.023,29.8,727.4,360,232.06
12855,117.2,100,17.352,29.4,714.1,360,232.64
12856,116.8,100,16.884,29.6,714.9,362.35,234.61
12857,117.1,100,17.019,29.5,714.3,362.35,230.25
12858,117.3,100,16.918,29.3,713.9,362.35,234.1
12859,117.4,100,17.027,29.2,701.4,364.71,239.37
12860,117.9,100,16.948,29,698.4,364.71,240.64
12861,117.6,100,17.015,29.2,696.6,364.71,243.67
12862,118.4,100,16.63,29.1,690.6,364.71,244
12863,118.9,100,16.704,28.2,664.7,364.71,249.38
12864,119.3,100,16.674,27.7,661,362.35,249.98
12865,118.9,100,16.922,27.6,672.3,362.35,250.07
12866,118.2,100,16.809,28.7,682.3,362.35,249.89
12867,117.8,100,17.379,30.5,695,362.35,249.81
12868,117.3,100,16.764,30.5,705.9,355.29,240.07
12869,119,100,17.413,29.6,714.2,352.94,227.43
12870,117.6,100,18.016,29.5,725.8,352.94,236.02
12871,117.7,100,17.506,29.1,714.6,352.94,236.6
12872,117.8,100,16.873,29.2,714.1,352.94,237.02
12873,117.7,100,17.131,29.2,699.9,352.94,237.61
12874,117.7,100,16.674,29.1,696.5,352.94,237.43
12875,117.8,100,16.641,29.2,696.6,355.29,236.56
12876,117.7,100,17.023,29.3,700.1,355.29,236.82
12877,118.2,100,16.806,28.9,702.7,355.29,239.64
12878,118.1,100,16.667,29.1,699.6,355.29,242.2
12879,117.8,100,17.547,29,700.1,355.29,242.12
12880,117.7,100,17.731,29.4,702.6,355.29,237.25
12881,118.2,100,17.753,29.1,688.3,355.29,235.12
12882,118,100,16.989,29.4,684.2,355.29,235.88
12883,117.8,100,17.068,29.2,681.9,341.18,235.69
12884,117.8,100,17.484,29.3,682.9,341.18,234.67
12885,117.5,100,17.12,29.1,672.7,334.12,234.67
12886,117.4,100,17.064,29.3,675.7,334.12,234.76
12887,117.3,100,17.09,29.5,689.1,331.77,232.97
12888,131,100,16.985,29.4,688.2,334.12,228.79
12889,136.8,100,11.707,15.4,657.7,327.06,39.05
12890,139.3,100,10.032,9.8,548.1,338.82,43.47
12891,139.4,100,9.954,9.3,274.6,341.18,43.76
12892,138.7,100,10.04,9.5,266.3,345.88,43.53
12893,137.4,100,10.145,10.6,542.8,352.94,43.79
12894,136.4,100,10.19,10.7,546.5,350.59,43.83
12895,136.9,100,11.122,13.3,551.9,350.59,76.19
12896,132,100,13.082,18.9,334.6,350.59,226.83
12897,126.3,100,14.573,22.6,425,355.29,249.8
12898,124,100,15.79,24.5,486.2,355.29,249.63
12899,120.4,100,16.113,28,555.5,355.29,249.63
12900,118.9,100,16.169,29.1,592.6,355.29,248.13
12901,120.3,100,16.128,28.5,624.7,355.29,249.17
12902,119.1,100,16.63,28.4,627.7,355.29,250.44
12903,118.7,100,17.004,28.9,641.8,355.29,250.11
12904,117.5,100,17.191,29.6,663,355.29,249.76
12905,117.8,100,16.851,29.3,669,355.29,240.23
12906,118.1,100,16.693,29.7,668,355.29,233.56
12907,118,100,17.675,29.7,685.7,355.29,232.05
12908,117.8,100,17.188,29.3,685.2,355.29,234.28
12909,117.9,100,17.248,29.1,690.3,355.29,238.46
12910,117.8,100,16.843,29.7,690.3,355.29,239.31
12911,117.5,100,17.446,29.7,705.1,355.29,234.24
12912,116.9,100,17.244,30.3,727.1,355.29,226.21
12913,116.7,100,17.817,30.4,720,357.65,225.37
12914,116.6,100,17.326,30.1,705.2,357.65,222.81
12915,116.8,100,17.544,30.2,717.6,355.29,219.48
12916,117.2,100,17.667,30.2,740.2,355.29,218.81
12917,117,100,16.914,30.2,743.3,360,213.66
12918,117.4,100,17.24,29.7,714.7,362.35,222.22
12919,117.1,100,16.536,29.8,697.5,362.35,229.67
12920,116.8,100,16.39,30,699.4,362.35,230.01
12921,117.2,100,16.015,29.8,699.7,362.35,224.62
12922,117.1,100,17.18,29.6,690.5,367.06,229.4
12923,118.3,100,16.914,30.2,694.2,367.06,229.82
12924,135.8,100,12.46,17.8,187.9,364.71,110.31
12925,129.9,100,14.138,22.2,339.5,364.71,248.7
12926,125.3,100,15.341,25,472.4,364.71,249.06
12927,123.3,100,16.547,26.8,548,362.35,249.13
12928,122.3,100,16.113,27.2,594.9,362.35,249.22
12929,121.3,100,16.098,28.2,618,364.71,249.72
12930,120.6,100,16.423,30.4,654,364.71,249.3
12931,119.9,100,16.307,30.6,667.7,364.71,237.68
12932,120,100,16.416,30.7,687.3,364.71,240.84
12933,119.5,100,16.907,30,696.6,364.71,242.99
12934,119.5,100,16.776,29.9,721,364.71,241.9
12935,119.6,100,16.974,30.1,721.7,374.12,229.11
12936,118.5,100,17.705,31,733.1,374.12,236.01
12937,118.7,100,17.06,30.9,736.5,371.77,235.93
12938,119.6,100,17.191,30.5,745.9,360,218.82
12939,119.5,100,17.169,30.7,735.5,360,210.61
12940,119.8,100,17.094,30.4,740.5,355.29,216.02
12941,119.8,100,17.128,29.5,725.1,355.29,220.16
12942,119.6,100,16.828,30,735.8,352.94,228.08
12943,119.3,100,16.824,30.2,740.8,352.94,226.79
12944,119.6,100,16.053,29.5,740.9,352.94,214.24
12945,119.3,100,16.866,30.2,712.1,352.94,233.21
12946,119.2,100,16.367,30.2,721.2,355.29,233.13
12947,119.1,100,16.349,29.9,711,360,220.15
12948,119,100,16.277,30.2,706.4,360,221.69
12949,118.9,100,16.772,30.3,725.4,360,221.34
12950,118.9,100,16.502,30.8,725.2,360,215.95
12951,118.6,100,16.584,30.6,716.2,362.35,211.09
12952,118.2,100,17.102,31.2,707.5,362.35,211.62
12953,118.8,100,17.783,30.7,719.4,362.35,208.02
12954,119.5,100,16.528,30.3,719.2,362.35,215.37
12955,120.5,100,16.259,29.3,714.7,362.35,214.69
12956,119.6,100,16.704,30,705.2,360,219.84
12957,119.1,100,16.592,30.4,718.3,360,225.05
12958,119.3,100,16.734,30.6,721.1,364.71,209.93
12959,119.4,100,16.895,30.5,740,364.71,220.94
12960,121.2,100,15.974,29.1,745.9,369.41,220.9
12961,121.2,100,15.925,28,730.3,369.41,216
12962,119.9,100,15.94,30.7,704.5,371.77,222.49
12963,120.1,100,16.15,30.1,711,378.82,218.73
12964,120.4,100,17.053,29.2,743,378.82,218.12
12965,120.9,100,15.839,28.3,735.7,383.53,211.55
12966,120.9,100,16.217,28.2,700.4,383.53,219.63
12967,121,100,15.753,28.3,688.6,378.82,219.4
12968,120.7,100,15.847,28.5,689.1,378.82,220.23
12969,120.3,100,15.861,29,680,374.12,220.4
12970,119.3,100,16.584,29.8,706.3,374.12,220.32
12971,119.2,100,16.734,30.4,728.9,369.41,219.55
12972,119.7,100,16.652,29.7,732.5,371.77,213.15
12973,120,100,16.244,29.4,724.8,371.77,206.07
12974,119.5,100,16.97,30.1,729,374.12,201.47
12975,119.9,100,16.285,30.1,734.2,374.12,193.44
12976,119.9,100,16.131,29.2,732.7,381.18,196.1
12977,120.1,100,16.232,29.4,729.1,381.18,197.47
12978,124.1,100,14.899,26.1,711.9,381.18,30.2
12979,123.5,100,15.037,26.6,687.1,381.18,155.55
12980,121.8,100,15.989,28,644.5,378.82,188.81
12981,121.5,100,15.584,27.6,648.4,371.77,188.81
12982,121.3,100,15.502,28.1,644.6,371.77,185.91
12983,121.1,100,15.745,28.1,654.4,374.12,176.52
12984,121.3,100,15.757,27.9,653.7,374.12,175.67
12985,121.8,100,15.611,27.7,647.9,374.12,180.03
12986,121.8,100,15.626,27.6,662.1,374.12,186.95
12987,121.9,100,15.584,27.7,661,376.47,186.96
12988,122.1,100,15.884,27.5,655.2,376.47,187.21
12989,122,100,15.595,27.3,655.5,376.47,191.15
12990,122.2,100,15.835,27.2,647.5,376.47,195.15
12991,122.4,100,15.393,27.1,640,364.71,198.02
12992,122.5,100,15.056,27,637.7,360,200.41
12993,122.2,100,15.063,28.7,638,360,202.55
12994,122,100,14.505,28.2,623,362.35,187.87
12995,123.1,100,14.7,27.5,592.2,360,193.26
12996,122.9,100,14.962,26.6,606,360,208.83
12997,122.6,100,14.52,26.8,615.5,369.41,208.87
12998,122.4,100,14.573,27,601.6,369.41,205.07
12999,122.4,100,14.55,27.1,601.5,367.06,200.01
13000,122.3,100,15.599,26.9,606.3,357.65,200.71
13001,122.2,100,14.768,27.2,606.7,357.65,200.71
13002,121.7,100,14.992,27.7,619.9,345.88,206.85
13003,121.3,100,15.06,28,636.5,345.88,214.26
13004,120.9,100,15.004,28.7,648.2,331.77,217.9
