Hole Depth,Hook Load,Rotary RPM,Rotary Torque,Weight on Bit,Differential Pressure,Gamma at Bit,Rate Of Penetration
13249,117.2,90,15.91,24.6,646.3,192.94,203.08
13250,116.8,90,16.064,25.4,655.2,195.29,201.8
13251,116.9,90,17.068,25.5,669.5,192.94,200.95
13252,117.1,90,16.281,24.9,670,192.94,186.26
13253,117.1,90,16.985,25.4,667,188.24,190.71
13254,118.3,90,19.555,25.2,674.4,183.53,181.74
13255,118,90,19.184,25.3,637.8,183.53,191.31
13256,117.1,90,15.558,24.6,604.8,190.59,193.18
13257,116.9,90,16.573,24.9,628.5,190.59,189.08
13258,117.2,90,16.094,24.7,658.1,190.59,187.29
13259,117.9,90,16.495,24.4,663.3,195.29,188.22
13260,117.7,90,16.334,24.7,658.3,195.29,199.84
13261,117.5,90,16.266,25.1,670,195.29,203.79
13262,117.7,90,16.064,24.5,670,185.88,186.53
13263,117.3,90,16.682,26.3,650.5,185.88,195.24
13264,116.9,90,16.397,26.1,672.5,183.53,182.5
13265,116.9,90,16.798,25.5,675,183.53,173.35
13266,116.6,90,15.558,25.1,653.4,183.53,187.02
13267,134.5,90,11.19,10.2,237.6,178.82,131.9
13268,130.3,90,11.898,12,336.6,178.82,149.73
13269,128.7,89,12.145,13.4,374.9,181.18,149.72
13270,127.6,90,12.752,15.5,414,183.53,177.36
13271,125.5,90,13.187,17.3,459.8,183.53,198.25
13272,123.5,89,14.468,22.1,518.6,188.24,207.87
13273,118.3,90,15.056,23.9,571.5,190.59,208.46
13274,121.3,90,14.415,23.4,592.2,190.59,210.34
13275,121.3,90,19.953,22.5,600.1,197.65,210.42
13276,120.4,89,16.214,23.3,598.2,197.65,219.78
13277,117.5,90,16.974,24.4,655.9,202.35,224.74
13278,119.3,90,16.645,24.1,698,202.35,223.72
13279,120.6,90,15.258,22.3,698.1,202.35,189.57
13280,120.2,89,15.517,21.9,679.4,202.35,205.64
13281,119.5,90,16.468,22.5,644.1,202.35,224.01
13282,118.8,90,16.881,23,643.4,204.71,224.44
13283,118.1,89,15.655,23.6,671.8,204.71,226.31
13284,119.7,90,16.955,23.9,711.4,200,226.31
13285,120.2,90,15.509,21.9,697.4,200,174.82
13286,119.6,89,15.524,22.4,677.1,200,208.81
13287,118.9,89,16.802,22.9,686.1,192.94,220.51
13288,119.4,90,16.671,22.7,686,192.94,215.59
13289,119.1,90,15.599,22.9,677,190.59,204.8
13290,120.7,90,16.319,22.9,716.3,188.24,204.8
13291,121.5,90,16.004,20.9,720,188.24,181.4
13292,120.9,90,16.109,21.6,668.7,183.53,213.77
13293,119.5,89,17.057,22.6,670.1,183.53,223.42
13294,119.2,89,17.251,23,681.8,176.47,222.73
13295,120,90,16.768,22.6,688.6,176.47,207.62
13296,119.6,90,15.558,22.3,678.7,176.47,203.89
13297,119.7,89,16.491,22.4,681.6,185.88,206.35
13298,121.3,90,19.181,22,699,185.88,199.33
13299,120.7,90,14.812,22.3,674.9,185.88,213.01
13300,119.1,89,15.955,23.2,655.7,204.71,227.52
13301,118.7,89,15.749,23.4,677,204.71,226.97
13302,118.7,89,16.161,23.4,679.1,197.65,213.86
13303,119,90,17.049,23.3,682.9,197.65,203.34
13304,118.3,90,16.993,26.8,674.4,197.65,215.39
13305,115.9,89,16.813,27.9,711.8,190.59,218.13
13306,119.5,90,15.974,25.4,699.4,190.59,186.35
13307,118.7,90,17.345,24.1,662.1,192.94,226.58
13308,119.4,90,19.083,23.7,698.4,192.94,226.32
13309,119.7,90,15.918,22.2,690.7,197.65,194.89
13310,119.5,90,15.063,22.2,674.2,200,219.05
13311,119.4,89,16.292,22.8,668,200,222.35
13312,130.6,90,16.899,22.8,667.9,202.35,221.38
13313,134.1,90,10.145,10.7,567.4,202.35,50.36
13314,134.4,90,9.721,7.4,429.3,183.53,49.9
13315,137.5,90,9.538,6.7,412.6,181.18,45.29
13316,138,90,8.691,5.3,169.6,178.82,44.13
13317,138.2,90,9.111,5.1,146.8,183.53,43.83
13318,137.5,90,9.021,6,357.6,185.88,44.2
13319,135.4,90,9.852,7.7,407.5,192.94,67.58
13320,133.4,90,9.448,8.3,444.4,204.71,72.32
13321,132.6,90,10.122,9.2,435.3,207.06,100.6
13322,132.9,90,11.107,9.6,342.7,207.06,100.26
13323,134.4,90,9.459,8,419.6,207.06,69.44
13324,136.9,90,8.698,7.1,410.4,209.41,49.45
13325,137.5,90,8.74,5.4,152.4,204.71,38.59
13326,137.5,90,8.447,6.1,285.3,204.71,38.67
13327,135,90,8.597,6.5,396.2,204.71,38.66
13328,135.6,90,9.047,7.4,393.3,202.35,66.14
13329,133.3,90,9.879,9.7,247,202.35,100.43
13330,131.1,90,10.635,12,294,202.35,125.89
13331,128.9,90,10.976,14.8,325.8,202.35,147.67
13332,126,89,12.703,17.4,375.1,204.71,180.53
13333,123.5,89,14.112,19.1,448.1,204.71,207.86
13334,121.9,90,13.887,20.4,517.2,204.71,209.1
13335,121.1,89,14.442,21.1,569.7,204.71,210.54
13336,119.7,89,14.389,24.7,585.4,204.71,214.89
13337,117.1,89,14.584,25.1,601.8,216.47,212.06
13338,119.9,89,14.828,24.9,608.4,216.47,216.11
13339,119.1,90,15.524,22.7,644.8,218.82,225.23
13340,118.5,89,14.49,23.2,645.4,218.82,230.43
13341,118.8,89,15.76,23.7,682,216.47,233.16
13342,119.4,90,15.996,23.2,686.6,216.47,218.55
13343,119.7,90,15.15,22.2,688.4,214.12,193.96
13344,118.6,89,14.674,23.7,663,214.12,223.62
13345,120.3,90,16.274,24.7,716.6,214.12,233.01
13346,120.8,90,13.715,21.6,716,211.76,174.73
13347,119.6,89,15.599,22.9,646.7,211.76,233.42
13348,118.4,89,16.974,24.1,675.6,214.12,238.37
13349,119.4,90,15.618,23.5,695.3,214.12,226.55
13350,118.9,90,15.749,23.3,673.5,214.12,218.21
13351,119.7,90,17.188,24,689.1,216.47,227.77
13352,120.1,89,15.251,21.8,683.3,216.47,200.23
13353,120,90,19.971,24.1,665.9,216.47,221.86
13354,119.8,90,15.3,23.2,663.9,216.47,233.65
13355,119.4,89,14.895,22.5,678.9,216.47,233.31
13356,119.7,89,15.404,22.3,679.1,218.82,215.76
13357,119.2,90,15.94,22.9,658.3,218.82,228.12
13358,118.8,89,16.521,23.6,690.4,218.82,232.55
13359,120.1,89,15.236,23.2,694.2,218.82,218.11
13360,119.8,90,14.797,22.3,674.7,223.53,206.57
13361,118.5,90,15.626,24.1,651.2,223.53,234.42
13362,135.6,90,9.264,6.5,459.2,230.59,58.69
13363,135,90,9.174,6.6,470.4,237.65,59.03
13364,135,90,9.354,6.8,466.1,232.94,58.91
13365,135,90,9.107,6.6,472.4,235.29,58.99
13366,136.2,90,9.556,6.4,477.6,232.94,59.3
13367,137.6,89,9.133,7.2,434,235.29,59.32
13368,134.2,90,8.92,8.7,128.4,237.65,59.01
13369,135.1,90,8.987,9.6,251,242.35,59
13370,137,90,9.062,6.3,382.3,242.35,59.08
13371,134.9,90,9.009,6.4,468.8,237.65,58.82
13372,134.7,90,9.156,7.5,481.7,244.71,74.79
13373,133.4,90,9.294,8.3,493.4,242.35,74.48
13374,132.8,89,9.969,10.3,485.8,244.71,113.44
13375,130.8,90,10.486,12.3,350.2,244.71,125.71
13376,128.5,89,11.284,13.5,379.3,244.71,164.13
13377,127.4,89,12.096,15.3,420.7,240,182.67
13378,125.5,90,12.741,17.2,467.8,240,201.81
13379,123.8,89,16.948,19.1,535.1,240,216.07
13380,122.3,89,15.757,20.2,609.8,240,226.22
13381,121,89,14.947,21.1,639.5,240,233.15
13382,120.2,90,15.36,22.1,660.8,240,238.61
13383,122.1,89,15.884,21.9,706.6,240,238.1
13384,123.5,89,15.431,19.6,711.4,240,178.26
13385,122.8,89,14.528,19.6,661.9,240,230.26
13386,121.5,90,14.599,20.8,657.3,240,241.02
13387,120.4,90,14.704,21.2,667.6,240,242.12
13388,120.2,89,15.397,21.6,669.6,240,241.18
13389,121.3,90,15.476,21.6,678,240,225.64
13390,120.2,90,14.985,21.2,674.3,240,225.73
13391,120.4,89,14.651,21.3,673.3,240,227.86
13392,120.7,89,15.18,21.2,675.8,237.65,226.83
13393,122,90,14.97,20.5,688.4,237.65,219.32
13394,122,89,13.857,20.8,685.6,237.65,215.47
13395,120.3,89,14.925,21.7,639,237.65,255.1
13396,119.2,89,15.524,22.6,675.1,237.65,259.29
13397,119.7,90,15.082,22.1,679.6,237.65,253.13
13398,120,90,14.985,21.8,667.6,237.65,231.52
13399,119.9,90,15,24.2,696.8,237.65,233.32
13400,117.8,89,14.116,24.5,684.4,237.65,198.75
13401,121.3,90,15.094,23.5,653.5,237.65,210.1
13402,121.1,90,15.532,22.4,663.1,237.65,254.51
13403,120,89,14.876,22,680.8,232.94,255.2
13404,120.1,89,14.82,21.4,680.4,232.94,218.88
13405,120.1,90,17.042,22.4,673.2,235.29,228.89
13406,119.7,90,14.472,22.4,675.3,235.29,228.54
13407,119.8,89,14.603,21.8,675,235.29,221.9
13408,119.5,89,15.345,22.5,695.1,240,227.33
13409,121.2,90,15.191,21.8,703.2,240,222.56
13410,120.9,90,14.179,21.1,678.4,240,208.57
13411,120.1,89,14.629,21.8,665,240,241.95
13412,120,89,15.536,22.8,661.2,240,241.8
13413,120.6,90,16.48,22.9,705.5,240,242.3
13414,120.6,90,14.543,21.6,687.1,240,195.98
13415,120.6,89,15.329,21.4,682.3,235.29,204.86
13416,120.3,90,17.177,21.9,669.6,235.29,223.83
13417,119.9,90,19.54,23.7,691.3,235.29,235.13
13418,121.2,89,14.475,21.7,691.3,235.29,225.21
13419,120.7,89,15.127,21.3,673.8,235.29,225.57
13420,120,90,19.983,24.6,657.8,235.29,247.93
13421,120.2,89,19.997,24.8,668.9,232.94,241.86
13422,120,90,16.3,23.4,696.1,240,211.8
13423,120.1,90,15.494,21.9,673.9,240,217.77
13424,119.6,90,16.457,22.7,652.9,237.65,245.54
13425,118.5,89,15.255,23.1,666.6,237.65,249.03
13426,118.9,90,15.296,23.2,677.3,240,246.02
13427,118.8,90,15.779,23.1,680.5,240,221
13428,120.1,89,15.06,23.1,688.9,242.35,222.45
13429,120.5,90,14.914,21.8,686.9,242.35,194.53
13430,120.2,90,14.359,21.7,676.9,240,225.2
13431,117.8,89,15.386,24.6,672.8,237.65,239.04
13432,118.6,89,14.621,24.2,669.2,237.65,205.99
13433,120.3,90,14.711,22.8,653.7,235.29,214.61
13434,120,90,15.76,22.8,661.1,235.29,224.19
13435,121.3,89,15.221,23,706.8,230.59,217.13
13436,121.8,89,14.018,20.1,706.2,230.59,194.13
13437,121.1,90,14.783,21.6,657,230.59,233.9
13438,119.5,90,14.797,23,664.9,230.59,241.27
13439,119.9,89,14.842,23.2,693.5,232.94,238.76
13440,120.8,89,14.509,21.8,693.2,232.94,200.09
13441,120.1,90,14.932,22.1,671.3,232.94,229.14
13442,120.2,89,15.843,22.7,701.7,235.29,233.49
13443,121.6,89,14.284,21,706.7,232.94,201.89
13444,121,90,15,21.3,663.3,232.94,225.97
13445,120.6,90,15.401,21.6,671.1,235.29,230.16
13446,121.1,90,15.161,21.5,695.2,235.29,215.67
13447,120.6,89,14.258,21.8,673.5,240,219.89
13448,119.6,90,15.674,22.4,673.2,240,236.66
13449,121.4,90,15.337,22.3,691.2,244.71,232.99
13450,121.1,89,14.659,21.6,689.7,240,194.13
13451,120.8,89,16.109,21.9,694.3,240,206.93
13452,120.7,90,15.637,21.8,694.5,237.65,202.49
13453,119.8,90,14.666,23.1,677.8,237.65,215.98
13454,118.5,89,15.873,23.6,668.7,232.94,216.58
13455,118.6,90,16.3,23.8,689.2,228.24,217.52
13456,134,90,9.98,7.3,139.1,223.53,22
13457,132.9,90,11.392,11.5,290.3,223.53,148.79
13458,129.3,90,12.231,14.3,382.6,223.53,179.16
13459,126.3,90,14.183,18,458,232.94,206.67
13460,122.8,90,15.086,20.6,564,232.94,232.13
13461,122.4,90,16.674,21.5,649.6,232.94,233.84
13462,119.1,90,16.835,25.4,671.5,232.94,223.24
13463,119.3,90,15.131,24.9,675.5,232.94,234.43
13464,121.8,90,15.097,22.5,672.3,228.24,218.97
13465,121.4,90,15.198,20.3,675.4,228.24,217.17
13466,121.8,90,16.468,20.7,696.4,228.24,213.91
13467,121.4,90,14.925,20.8,686.1,225.88,200.03
13468,120.6,90,15.063,21.4,679.8,225.88,217.72
13469,120.7,90,15.183,21.8,678.3,228.24,217.12
13470,119.7,90,15.528,22.2,668.6,228.24,230.85
13471,120.9,90,15.449,22,688.4,230.59,230.85
13472,121.1,90,14.341,20.4,687.8,230.59,202.78
13473,120.6,90,16.169,21.5,682.2,228.24,227.34
13474,121.6,90,14.573,21,694.1,230.59,226.83
13475,121.5,90,15.18,20.7,666,230.59,227.81
13476,120.6,90,16.401,21.7,660.9,225.88,243.49
13477,121.7,90,15.925,21.7,703.1,225.88,241.53
13478,122.7,90,14.842,19.6,703,225.88,181.06
13479,122,90,14.693,19.7,679,225.88,214.63
13480,120.8,90,15.697,21.6,687.2,223.53,232.63
13481,122.6,90,15.82,21.2,710.1,223.53,223.91
13482,122.7,90,14.056,19.4,696,223.53,182.59
13483,121.8,90,14.854,20.1,683,223.53,228.02
13484,121.7,90,15.273,20.5,682.5,223.53,227.68
13485,121.2,90,14.94,20.6,682.4,225.88,218.55
13486,120.6,90,15.397,21.6,676.8,225.88,212.31
13487,121.4,90,14.921,21.3,694.6,225.88,213.42
13488,121.1,90,15.176,20.7,681.8,221.18,201.29
13489,120,90,14.4,22.4,668.7,221.18,231.86
13490,120.3,90,16.142,23.2,704.4,218.82,239.92
13491,121.6,90,19.623,22.4,701.6,216.47,205.42
13492,120.4,90,15.592,22.1,671.5,216.47,225.11
13493,120.5,90,15.015,23.7,688.2,216.47,225.89
13494,117.1,90,15.828,25.6,697.1,216.47,193.02
13495,120.8,90,14.49,24.5,708.4,221.18,188.63
13496,120.4,90,15.611,22.2,677.4,218.82,204.81
13497,120.1,90,15.198,22.3,695.8,218.82,207.35
13498,121,90,16.435,21.4,700.9,218.82,179.96
13499,120.5,90,14.932,22.2,675.5,216.47,214.11
13500,120.8,90,15.723,22.4,702.4,216.47,217.62
13501,123,90,16.056,20.6,710,218.82,194.73
13502,122,90,14.322,21.1,652.4,218.82,227.18
13503,119.8,90,16.109,23.7,666.2,218.82,235.37
13504,124.2,90,13.955,20.3,719.5,218.82,84.18
13505,121.7,90,14.43,21.3,625,223.53,234
13506,120,90,15.663,22.9,661.1,223.53,235.63
13507,121.9,90,15.517,22.9,704.3,223.53,234.52
13508,122.1,90,14.783,20.3,701.1,218.82,178.66
13509,120.9,90,15.045,22.3,665.1,218.82,227.73
13510,120,90,18.802,23.6,714.3,214.12,236.95
13511,120,90,14.614,23.2,710.3,214.12,182.65
13512,119.8,90,15.446,23.6,703.9,211.76,200.17
13513,120.3,90,17.727,22.4,702.1,211.76,181.47
13514,119.2,90,14.985,23,668.2,211.76,213.75
13515,118.9,90,15.524,23.7,689.8,214.12,215.03
13516,120.9,90,15.213,23.1,703.4,214.12,208.03
13517,121.1,90,14.03,21,690.4,214.12,185.51
13518,120,90,14.355,21.9,645.6,216.47,222.39
13519,120.1,90,15.547,22.2,672,216.47,224.1
13520,120.6,90,19.582,24.2,681.2,216.47,220.94
13521,118.7,90,15.258,23.9,658.9,216.47,210.1
13522,118.4,90,15.479,24.3,689.9,216.47,204.8
13523,119.4,90,17.236,23.4,691.5,218.82,199.62
13524,119.3,90,15.479,22.9,673.8,218.82,213.59
13525,119,90,15.296,26,678.1,216.47,217.94
13526,118.1,90,14.685,24.9,674,216.47,193.78
13527,120.1,90,15.775,24.4,647.2,216.47,222.98
13528,119.1,90,15.603,23.2,677.5,214.12,224.26
13529,122,90,16.663,23.2,720.7,214.12,219.31
13530,121.6,90,14.734,21,680.6,214.12,199
13531,120.5,90,15.255,22.1,662.4,216.47,221.67
13532,120.8,90,15.449,22.7,688.6,216.47,222.75
13533,120.9,90,14.318,21.8,691.6,211.76,206.27
13534,120.1,90,14.97,22.3,655.9,207.06,219.67
13535,119.5,90,15.431,23,680.9,207.06,224.96
13536,120,90,15.468,22.6,683.8,207.06,215.3
13537,120.3,90,14.94,21.9,681.3,207.06,196.67
13538,121.1,90,16,22.5,703.8,200,208.28
13539,121.8,90,15.614,20.6,704.4,207.06,186.25
13540,121.1,90,16.262,21,685.9,207.06,196.82
13541,121.9,90,20.009,23,677.6,204.71,200.94
13542,119.2,90,15.648,23.4,666.1,204.71,224.64
13543,120.3,90,16.026,23.3,693.6,202.35,224.72
13544,120,90,14.865,22,692.8,204.71,190.58
13545,119.6,90,15.697,22.9,680.7,204.71,216.11
13546,119.5,90,14.854,22.7,683,204.71,213.66
13547,119.4,90,14.884,22.9,671.7,204.71,210.53
13548,118.4,90,19.023,24.1,681.2,216.47,221.8
13549,119.3,90,20.012,24.5,690.3,216.47,210.35
13550,118.3,90,15.36,24.5,676.2,216.47,213.33
13551,134.5,90,10.928,10.1,207.3,501.18,74.22
13552,130.6,90,11.872,12.8,340.8,501.18,174.65
13553,128.3,90,12.703,14.9,433.7,211.76,185.29
13554,125.9,90,13.539,17.3,500.9,211.76,205.04
13555,123.4,90,16.015,19.3,556.4,211.76,224.3
13556,121.8,90,15.903,23.6,605.7,211.76,224.53
13557,116,90,15.487,26.5,656.3,214.12,224.7
13558,120.5,90,15.401,26.8,683.1,216.47,217.69
13559,121.1,90,14.846,21.2,685,216.47,199.85
13560,121.1,90,14.955,20.9,674.7,216.47,209.24
13561,121.8,90,15.438,21.1,692.4,216.47,216.33
13562,121.6,90,15.506,20.7,686.1,216.47,199.84
13563,121.1,90,14.7,20.7,668.8,216.47,216.89
13564,121.1,90,15.12,21.3,661.9,216.47,216.81
13565,120,90,15.655,21.5,682.2,214.12,215.95
13566,121.1,90,15.356,21.3,689.5,214.12,206.22
13567,121.7,90,14.977,20.2,688.1,214.12,187.27
13568,121.5,90,16.487,20.3,679.1,214.12,208.29
13569,121.4,90,16.637,20.8,657.9,214.12,218.79
13570,122.8,90,15.79,20.5,701.7,211.76,218.79
13571,122.7,90,15.086,19.9,683.5,211.76,198.47
13572,122,90,15.187,19.8,666.7,211.76,210.34
13573,121.2,90,15.944,21.2,689.5,211.76,212.75
13574,121.4,90,15.944,21.1,696.2,211.76,208.16
13575,123,90,15.528,19.9,697.8,214.12,184.46
13576,123.2,90,15.108,19.6,686.7,214.12,192.67
13577,121.9,90,15.011,19.8,666.6,216.47,208.22
13578,121.8,90,15.854,20.1,676.3,214.12,212.92
13579,121.2,90,15.015,20.6,673.8,214.12,212
13580,121,90,15.408,20.7,675.5,209.41,204.16
13581,121.4,90,15.517,20.6,681,209.41,203.05
13582,122.2,90,14.805,20.1,682.8,202.35,202.03
13583,121.5,90,15.446,21.1,671.3,202.35,208.94
13584,119.9,90,16.161,22.1,679.5,202.35,215.23
13585,121.3,90,15.419,21.5,691.3,207.06,214.08
13586,121.4,90,14.509,20.7,688.1,207.06,191.16
13587,120.8,90,14.97,21.5,675.5,209.41,206.94
13588,121.3,91,18.563,24.7,683,214.12,204.39
13589,116.6,90,15.24,25.8,665.2,214.12,220.61
13590,119.4,90,15.311,25.5,677.7,216.47,220.95
13591,119.6,90,18.649,23.4,690.8,216.47,208.01
13592,127,100,17.139,22,740.6,214.12,188.83
13593,124.2,100,14.985,19.1,570.9,214.12,225.13
13594,122.4,100,14.367,20.5,607.1,214.12,233.33
13595,120.7,100,15.067,22.1,650,214.12,236.08
13596,119.4,100,15.191,22.4,676.7,207.06,236.24
13597,120.9,100,17.39,22.4,707.4,207.06,222.98
13598,121.1,100,14.962,21.1,690.6,209.41,180.11
13599,120.9,100,15.112,20.9,685.6,211.76,201.81
13600,120.8,100,14.992,21.1,675,211.76,216.16
13601,120.9,100,15.461,21.3,678.6,216.47,215.73
13602,120.9,100,15.165,21,687.8,216.47,203.17
13603,120.4,100,15.532,21.6,681,218.82,200.27
13604,119.9,100,15.764,22.1,670,214.12,218.87
13605,122.2,100,15.431,21.2,688.1,214.12,217.67
13606,121.6,100,15.468,20.5,676.4,216.47,207.18
13607,120.6,100,15.794,21.5,661.6,216.47,223.66
13608,120.7,100,15.562,22,688.8,216.47,222.55
13609,120.5,100,14.61,21.3,687.5,218.82,204.36
13610,119.9,100,16.412,22.2,663.8,218.82,222.05
13611,120.3,100,15.247,21.7,683.4,223.53,220.17
13612,120.6,100,15.075,21.1,680,223.53,196.77
13613,120.1,100,15.652,22,675,225.88,208
13614,119.7,100,15.251,21.8,673.5,225.88,208.02
13615,118.9,100,15.513,23.1,685.2,225.88,212.82
13616,119,100,15.019,22.8,690.8,228.24,205.99
13617,119.7,100,15.393,22.5,684.2,228.24,183.74
13618,120.1,100,15.401,22,682.6,218.82,196.64
13619,120.2,100,15,21.8,677.7,209.41,207.51
13620,117.6,100,15.888,26,684.1,209.41,211.13
13621,118.3,100,14.588,25.5,681.9,207.06,208.39
13622,120.1,100,14.517,23.2,661.2,207.06,219.3
13623,119.3,100,14.914,24,663.2,204.71,223.69
13624,119,100,15.955,24.1,700.6,209.41,218.07
13625,121,100,15.341,22.6,701.8,209.41,199.9
13626,121,100,14.558,21.3,671.5,214.12,208.6
13627,120,100,14.891,21.9,651,214.12,224.88
13628,119.4,100,14.902,22.6,661.2,216.47,225.13
13629,119.5,100,14.902,22.7,679.7,216.47,221.46
13630,120.4,100,15.311,22.2,691.3,214.12,202.06
13631,120.6,100,15.026,21.4,678.5,216.47,200.02
13632,120.2,100,15.626,22.3,659.2,216.47,218.4
13633,119.7,100,15.03,22.3,654.5,216.47,225.75
13634,119.5,100,15.667,22.9,688.3,216.47,225.16
13635,119.4,100,15.094,22.8,691.3,216.47,204.29
13636,121.1,100,15.577,23.6,712.4,214.12,178.41
13637,120.6,100,15.101,21.6,685.6,214.12,191.75
13638,120.1,100,14.887,22,682.2,214.12,201.22
13639,120.2,100,14.741,21.7,671.1,211.76,198.31
13640,119.8,100,15.206,22.2,667.4,211.76,213.94
13641,119.4,100,14.794,22.1,659.6,216.47,222.81
13642,119.4,100,15.847,23.1,667.7,216.47,219.65
13643,118.9,100,14.805,23.4,676.5,218.82,213.43
13644,118.4,100,15.296,23.9,677.2,221.18,206.77
13645,133.1,100,10.523,8.4,178.4,218.82,18.71
13646,131.9,100,12.426,12.8,340.9,218.82,151.25
13647,127.8,100,12.906,15.6,424.3,221.18,181.4
13648,124.9,100,13.838,17.4,507.5,221.18,196.77
13649,124.1,100,14.835,19.2,562.9,221.18,206.42
13650,122.3,100,19.417,21.7,611.5,221.18,224.61
13651,121.9,100,18.967,24.6,645,221.18,224.7
13652,116.9,100,15.73,25.5,658.8,221.18,224.52
13653,120.6,100,16.427,25.2,662.8,216.47,223.76
13654,120.8,100,16.42,21,663,211.76,218.8
13655,121.6,100,15.494,20.8,690.7,211.76,218.97
13656,122.4,100,15.277,19.7,688,211.76,196.08
13657,122.1,100,15.202,20.3,661,211.76,216.69
13658,121.3,100,15.213,20.9,656.3,209.41,224.29
13659,120.6,100,15.138,21.9,665.4,209.41,222.93
13660,120.9,100,15.408,22.2,700.2,211.76,217.45
13661,122.3,100,15.011,20.2,702.4,211.76,185.84
13662,122.4,100,15.236,19.1,683,211.76,198.24
13663,122.6,100,15.108,19.2,668.8,211.76,220.24
13664,122.7,100,14.854,19.7,666.8,211.76,218.46
13665,121.2,100,15.854,21.2,668.4,211.76,220.69
13666,122,100,16.39,21.4,707.4,214.12,220.69
13667,122.4,100,14.749,19.5,681.7,214.12,191.32
13668,121.3,100,15.131,20.6,660.8,218.82,220.77
13669,121.1,100,19.488,22.3,669.4,218.82,221.36
13670,121,100,16.023,21.1,693.6,218.82,210.56
13671,122,100,14.607,20.3,694.4,218.82,188.89
13672,122.2,100,14.479,19.8,683.5,218.82,196.3
13673,121.3,100,15.101,20.6,670.2,218.82,221.5
13674,121.4,100,14.786,20.5,685.5,218.82,221.5
13675,121.9,100,14.97,19.9,690.5,218.82,192.69
13676,121.6,100,15.378,20.3,692.4,218.82,188.84
13677,121.9,100,15.063,19.9,691.7,221.18,182.87
13678,121.6,100,14.554,21,684,221.18,191.42
13679,120.3,100,15.183,21.6,685.6,221.18,197.41
13680,122,100,14.977,21.5,694.1,221.18,191.58
13681,121.8,100,14.37,20.5,677.2,221.18,196.31
13682,120.6,100,14.644,21.4,674.3,221.18,214.67
13683,120,100,15.446,26.8,682.7,221.18,213.39
13684,116.5,100,15.217,26.7,691.2,216.47,200.25
13685,119.2,100,14.884,25.4,684.9,216.47,191.72
13686,120.6,100,15.633,22.8,698.7,216.47,203
13687,121.6,100,14.696,20.6,697.8,216.47,172.09
13688,121.3,100,15.277,21.2,673.6,211.76,211.37
13689,120,100,15.498,21.6,686.4,211.76,218.45
13690,120.6,100,15.037,21.6,686.5,216.47,210.21
13691,121.1,100,15.12,21.1,680.2,216.47,200.52
13692,120.7,100,14.689,21.3,681.6,218.82,200.01
13693,120.4,100,14.449,21.3,684,216.47,200.87
13694,120,100,14.88,21.7,673.3,216.47,210.09
13695,120.1,100,15.187,21.6,677.5,209.41,208.3
13696,122.7,100,15.925,21.5,722.4,207.06,200.61
13697,121.8,100,14.434,20.8,687.4,207.06,191.48
13698,119.9,100,14.633,22.6,678.9,207.06,217.44
13699,120.4,100,14.97,22.6,697,211.76,215.05
13700,120.9,100,14.73,21.3,695.4,211.76,166.72
13701,121,100,14.562,21,683.4,216.47,197.56
13702,120.4,100,15.153,21.5,664.7,216.47,211.89
13703,120,100,19.829,23.5,677,216.47,217
13704,121.2,100,17.446,22.9,702.2,218.82,213.32
13705,122.1,100,15.311,20.3,705,214.12,166.28
13706,121.4,100,15.112,21.2,683.6,214.12,195.83
13707,119.4,100,15.599,23.3,663.5,214.12,216.01
13708,118,100,15.595,24.2,701.9,214.12,217.45
13709,124.8,100,16.109,23.8,734.1,216.47,196.6
13710,122.2,100,13.932,21.1,604.6,218.82,220.08
13711,119.6,100,15.356,22.9,653.4,221.18,220.17
13712,119.1,100,15.329,23.3,697.7,221.18,219.62
13713,119.2,100,15.221,22.7,694.9,221.18,187.26
13714,120.6,100,15.562,22.5,694.1,218.82,195.81
13715,120.2,100,14.723,26,694.1,218.82,181.22
13716,116.9,100,15.569,25.2,666.4,218.82,205.25
13717,119.1,100,15.108,25,671.8,218.82,214.69
13718,122.2,100,16.116,23.1,722.8,221.18,213.93
13719,121.9,100,14.438,21,692.7,221.18,185.67
13720,120.4,100,15.056,22.1,668.8,221.18,211.98
13721,119.7,100,14.76,22.5,680.2,221.18,209.95
13722,120.1,100,15.427,22.2,697.1,221.18,198.2
13723,121.6,100,15.082,21.1,694.6,221.18,179.32
13724,121.1,100,14.344,20.5,673.2,218.82,204.7
13725,120.7,100,14.861,21.2,657.5,221.18,214.94
13726,119.7,100,15.326,22.9,672.5,221.18,217
13727,124.5,100,16.551,23.2,731.8,221.18,212.3
13728,123.7,100,14.127,19.5,684.7,223.53,179.26
13729,121.1,100,14.322,21.3,622.1,223.53,220.33
13730,119.6,100,15.315,22.6,668.1,221.18,220.42
13731,120.2,100,15.198,22.5,687.7,221.18,217.43
13732,119.7,100,14.779,22,679.1,221.18,200.87
13733,120.1,100,14.719,22,683.5,218.82,200.2
13734,120.4,100,14.708,21.5,685.7,218.82,192.35
13735,120.1,100,15.12,22,679.3,216.47,192.93
13736,119.5,100,15.15,22.3,685.2,223.53,197.88
13737,119.7,100,14.865,22.3,691.6,223.53,195.28
13738,119.3,100,14.76,23.2,684.3,223.53,194.85
13739,118.6,100,14.891,24,681.1,223.53,195.03
13740,127.8,100,12.838,13.9,436.7,225.88,42.56
13741,127.4,100,12.621,14.9,509.7,225.88,149.8
13742,126,100,13.333,16.1,547.5,228.24,152.01
